,movie_id,genre_id
5341,18377,10749
5342,579188,10749
5343,579188,35
5344,653567,99
5345,653567,10402
5346,5528,18
5347,581530,18
5348,581530,28
5349,218746,35
5350,218746,10749
5351,293670,27
5352,293670,9648
5353,433128,28
5354,433128,27
5355,433128,9648
5356,425505,878
5357,425505,28
5358,1089,28
5359,1089,53
5360,1089,80
5361,188161,35
5362,188161,37
5363,16617,9648
5364,16617,53
5365,16617,80
5366,9610,12
5367,9610,14
5368,9610,28
5369,50456,28
5370,50456,53
5371,50456,12
5372,71859,18
5373,71859,53
5374,12162,18
5375,12162,53
5376,12162,10752
5377,12149,18
5378,12149,53
5379,12149,80
5380,306819,18
5381,384737,28
5382,384737,80
5383,384737,53
5384,429200,53
5385,429200,80
5386,429200,18
5387,581032,18
5388,581032,37
5389,581032,12
5390,452557,10752
5391,452557,28
5392,452557,18
5393,1266,28
5394,1266,80
5395,1266,18
5396,1266,53
5397,3176,18
5398,3176,53
5399,3176,28
5400,457799,80
5401,290250,35
5402,290250,80
5403,290250,28
5404,9693,18
5405,9693,28
5406,9693,53
5407,9693,878
5408,10068,18
5409,10068,10749
5410,17809,28
5411,544,10749
5412,544,35
5413,106747,28
5414,106747,80
5415,106747,53
5416,8393,28
5417,8393,35
5418,169219,53
5419,169219,9648
5420,90,28
5421,90,35
5422,90,80
5423,138697,10749
5424,138697,35
5425,138697,18
5426,11906,27
5427,212168,28
5428,212168,16
5429,212168,878
5430,212168,53
5431,40171,12
5432,40171,28
5433,40171,35
5434,40171,14
5435,65754,53
5436,65754,80
5437,65754,9648
5438,437033,35
5439,607844,10752
5440,607844,18
5441,607844,28
5442,301365,53
5443,301365,18
5444,301365,27
5445,334533,12
5446,334533,18
5447,517814,18
5448,435366,28
5449,435366,53
5450,435366,80
5451,384680,37
5452,384680,18
5453,384680,36
5454,9341,28
5455,9341,53
5456,9341,12
5457,9341,878
5458,9825,27
5459,9825,35
5460,9825,28
5461,9825,878
5462,9825,53
5463,317744,18
5464,317744,53
5465,96724,18
5466,96724,10749
5467,1538,18
5468,1538,80
5469,1538,53
5470,500852,28
5471,9778,35
5472,9778,10749
5473,9778,18
5474,257785,18
5475,257785,10749
5476,51052,18
5477,51052,16
5478,51052,10751
5479,51052,35
5480,351145,53
5481,351145,18
5482,2655,18
5483,2655,27
5484,2655,9648
5485,2655,53
5486,8413,27
5487,8413,878
5488,8413,9648
5489,872,35
5490,872,10402
5491,872,10749
5492,526051,27
5493,526051,53
5494,526051,14
5495,426613,18
5496,46738,18
5497,46738,10752
5498,46738,9648
5499,77016,80
5500,77016,18
5501,77016,53
5502,11299,28
5503,11299,16
5504,11299,878
5505,221732,28
5506,221732,12
5507,221732,18
5508,221732,14
5509,560238,10749
5510,10494,16
5511,10494,53
5512,410117,18
5513,334541,18
5514,454227,28
5515,454227,36
5516,454227,18
5517,454227,10752
5518,504,80
5519,504,18
5520,521,80
5521,521,53
5522,12096,35
5523,12096,10751
5524,12096,9648
5525,12096,80
5526,12096,12
5527,12096,28
5528,88557,16
5529,88557,10751
5530,88557,12
5531,88557,18
5532,88557,14
5533,475220,27
5534,475220,14
5535,475220,35
5536,467824,878
5537,467824,28
5538,467824,53
5539,467824,18
5540,261392,35
5541,261392,28
5542,1858,12
5543,1858,878
5544,1858,28
5545,255709,18
5546,227156,18
5547,227156,878
5548,9884,28
5549,9884,53
5550,9884,18
5551,80518,12
5552,80518,14
5553,80518,16
5554,80518,28
5555,80518,878
5556,628914,35
5557,628914,80
5558,429422,80
5559,429422,18
5560,10220,18
5561,10220,80
5562,16632,35
5563,16632,10749
5564,529216,878
5565,529216,53
5566,529216,18
5567,529216,10749
5568,529216,9648
5569,914,35
5570,914,10752
5571,686,18
5572,686,878
5573,686,9648
5574,8051,35
5575,8051,18
5576,8051,10749
5577,537739,10749
5578,537739,35
5579,38167,18
5580,38167,10749
5581,137093,35
5582,583406,18
5583,583406,36
5584,568467,10749
5585,568467,18
5586,291276,28
5587,291276,53
5588,7326,35
5589,7326,18
5590,7326,10749
5591,523849,878
5592,523849,28
5593,523849,12
5594,523849,35
5595,523849,10770
5596,612152,18
5597,612152,53
5598,202575,10751
5599,202575,14
5600,202575,16
5601,202575,12
5602,71,18
5603,71,35
5604,71,10402
5605,366654,18
5606,366654,10749
5607,366654,14
5608,4379,10749
5609,4379,35
5610,782,53
5611,782,878
5612,782,9648
5613,782,10749
5614,9801,35
5615,9801,10749
5616,9522,35
5617,9522,10749
5618,520318,18
5619,419704,878
5620,419704,18
5621,487083,14
5622,487083,878
5623,487083,53
5624,14174,18
5625,493006,16
5626,493006,80
5627,493006,9648
5628,493006,28
5629,493006,18
5630,420814,12
5631,420814,35
5632,420814,10751
5633,420814,14
5634,15898,10751
5635,15898,16
5636,15898,35
5637,16620,18
5638,16620,10402
5639,92499,27
5640,92499,10749
5641,92499,35
5642,793,18
5643,793,80
5644,793,9648
5645,793,53
5646,9315,53
5647,9315,18
5648,9315,9648
5649,873,18
5650,347866,18
5651,347866,35
5652,347866,80
5653,338189,18
5654,339877,16
5655,339877,18
5656,339877,9648
5657,339877,36
5658,451915,18
5659,18501,28
5660,18501,53
5661,18501,878
5662,429471,878
5663,502406,27
5664,502406,53
5665,907,18
5666,907,10749
5667,907,10752
5668,83666,35
5669,83666,18
5670,83666,10749
5671,152532,18
5672,152532,36
5673,509730,10751
5674,509730,16
5675,9666,27
5676,9666,53
5677,476926,878
5678,476926,53
5679,4588,28
5680,4588,18
5681,4588,10749
5682,4588,53
5683,8814,28
5684,8814,27
5685,8814,878
5686,300823,18
5687,300823,10749
5688,79,18
5689,79,12
5690,79,28
5691,79,36
5692,606625,27
5693,606625,53
5694,884,18
5695,884,53
5696,598896,18
